epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,lr
4,587,0.488816,0.488816,99.0192,0.000000,0.000000,0.000000,0.000000,0.00079389
4,588,0.493288,0.493288,82.6494,0.000000,0.000000,0.000000,0.000000,0.00079389
4,589,0.524779,0.524779,90.5569,0.000000,0.000000,0.000000,0.000000,0.00079389
4,626,0.648071,0.648071,85.0688,0.000000,0.000000,0.000000,0.000000,0.00079389
4,627,0.728100,0.728100,85.2239,0.000000,0.000000,0.000000,0.000000,0.00079389
4,628,0.548094,0.548094,92.3278,0.000000,0.000000,0.000000,0.000000,0.00079389
4,629,0.532832,0.532832,95.7584,0.000000,0.000000,0.000000,0.000000,0.00079389
4,630,0.693969,0.693969,89.3356,0.000000,0.000000,0.000000,0.000000,0.00079389
4,631,0.779325,0.779325,109.6877,0.000000,0.000000,0.000000,0.000000,0.00079389
4,667,0.664744,0.664744,113.1531,0.000000,0.000000,0.000000,0.000000,0.00079389
4,668,0.512092,0.512092,86.5783,0.000000,0.000000,0.000000,0.000000,0.00079389
4,669,0.474407,0.474407,79.6250,0.000000,0.000000,0.000000,0.000000,0.00079389
4,670,0.536681,0.536681,106.9716,0.000000,0.000000,0.000000,0.000000,0.00079389
4,671,0.473759,0.473759,101.6192,0.000000,0.000000,0.000000,0.000000,0.00079389
4,672,0.575479,0.575479,101.7243,0.000000,0.000000,0.000000,0.000000,0.00079389
4,709,0.667098,0.667098,88.3820,0.000000,0.000000,0.000000,0.000000,0.00079389
