epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,lr
1,206,5.159057,0.000312,38.4603,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,207,6.337112,0.000232,55.4049,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,208,6.194290,0.000367,44.7356,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,209,5.299350,0.000314,40.7141,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,210,6.859260,0.000218,39.7606,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,211,7.298464,0.000126,76.8934,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,212,4.992149,0.000120,57.0341,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,213,6.235492,0.000125,54.4826,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,214,4.299937,0.000123,39.2408,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,215,4.845505,0.000129,100.0989,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,216,4.447880,0.000127,56.2766,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,217,4.579703,0.000118,50.7284,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,218,4.141905,0.000129,37.5138,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,219,6.975862,0.000213,72.0043,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,220,5.074212,0.000113,105.7685,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,221,4.343982,0.000117,39.7946,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,222,3.909837,0.000113,37.3875,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,223,4.994849,0.000127,89.4060,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,224,4.705629,0.000073,29.1481,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
2,1,4.908350,0.000169,52.4005,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,2,4.808491,0.000160,79.3263,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,3,4.411015,0.000171,44.2369,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,4,4.746369,0.000172,82.9885,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,5,4.471862,0.000171,40.1905,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,6,4.600996,0.000163,94.0110,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
